id,user_id,watched_video_id,watch_time_in_sec
1510,8,3142,5
1511,8,7651,16
1512,8,9257,24
1513,8,3262,187
1514,7,1955,235
1515,8,6133,213
1516,8,3452,113
1517,7,6849,226
1518,8,7091,22
1519,7,5549,118
1520,8,9442,272
1521,8,6481,220
1522,8,9658,67
1523,8,110,164
1524,8,199,155
1525,7,4918,47
1526,8,7221,258
1527,7,7274,241
1528,8,7079,120
1529,7,2575,264
1530,7,7706,180
1531,7,7308,98
1532,7,1443,216
1533,8,9370,284
1534,7,7205,188
1535,7,1738,154
1536,8,8944,216
1537,7,3719,150
1538,7,7216,14
1539,7,3405,244
1540,7,2318,92
1541,8,4270,241
1542,7,8177,139
1543,7,4285,17
1544,7,6719,83
1545,7,6671,42
1546,7,9402,224
1547,8,9361,35
1548,7,555,4
1549,7,8750,150
1550,8,10013,153
1551,7,9899,206
1552,8,3061,135
1553,8,3097,283
1554,7,3874,62
1555,7,9225,69
1556,7,9679,56
1557,8,1592,152
1558,8,9464,145
1559,7,9434,118
1560,8,3545,221
1561,8,3256,14
1562,7,2076,105
1563,7,2762,141
1564,8,10039,197
1565,7,2015,106
1566,7,9013,256
1567,8,7165,293
1568,7,5110,87
1569,8,8273,90
1570,7,9432,178
1571,7,1719,155
1572,7,10031,245
1573,7,5007,53
1574,8,5596,123
1575,8,3862,125
1576,7,8449,196
1577,7,5354,146
1578,8,3619,55
1579,7,612,222
1580,7,2914,272
1581,8,8767,238
1582,7,3927,108
1583,7,9383,138
1584,7,1876,134
1585,8,1845,279
1586,7,1765,129
1587,8,1938,229
1588,7,1895,242
1589,8,7787,38
1590,8,8899,253
1591,8,113,150
1592,7,7536,140
1593,8,1678,107
1594,8,1803,79
1595,7,1969,25
1596,8,5747,94
1597,7,8685,23
1598,8,4637,109
1599,7,2948,204
1600,7,1480,245
1601,8,3683,153
1602,8,5288,238
1603,7,8858,205
1604,8,6167,163
1605,7,7069,42
1606,8,9408,132
1607,7,9336,177
1608,8,7517,170
1609,8,113,48
1610,7,7978,291
1611,8,6951,266
1612,7,392,38
1613,7,6094,55
1614,8,5013,178
1615,7,2439,40
1616,7,1074,67
1617,8,6357,120
1618,8,8374,40
1619,8,481,59
1620,8,159,68
1621,7,4457,129
1622,7,2799,205
1623,7,1334,99
1624,8,2805,121
1625,8,8232,235
1626,8,8287,171
1627,8,6471,288
1628,7,4317,219
1629,8,4214,11
1630,7,1525,189
1631,8,2692,129
1632,7,423,128
1633,7,1136,40
1634,7,9419,257
1635,7,100,263
1636,8,9993,0
1637,8,591,52
1638,7,8703,31
1639,8,3071,13
1640,7,223,199
1641,8,4882,70
1642,8,8478,11
1643,7,2980,15
1644,8,8983,28
1645,7,7651,148
1646,8,1223,152
1647,7,7672,39
1648,8,9748,149
1649,8,7690,176
1650,7,4684,240
1651,8,2883,183
1652,7,2804,286
1653,8,2222,76
1654,8,6308,157
1655,7,1732,276
1656,7,4467,165
1657,7,4277,158
1658,7,5308,202
1659,7,6306,63
1660,7,6160,1
1661,7,6915,243
1662,7,9399,19
1663,7,2840,187
1664,7,1469,289
1665,7,8291,208
1666,8,4917,212
1667,7,6802,284
1668,7,4384,170
1669,7,8496,101
1670,8,1943,258
1671,8,5486,181
1672,8,3054,70
1673,8,907,140
1674,7,9425,231
1675,8,4449,203
1676,7,2980,119
1677,7,8173,270
1678,8,3864,285
1679,7,712,117
1680,7,2366,287
1681,7,69,187
1682,7,7522,241
1683,7,5610,218
1684,7,3190,41
1685,7,7998,179
1686,7,327,271
1687,8,4810,278
1688,7,6717,126
1689,7,6564,112
1690,8,9836,128
1691,7,1322,237
1692,7,7896,177
1693,7,5124,135
1694,8,1363,204
1695,7,6822,280
1696,8,9898,250
1697,8,3763,225
1698,8,7991,51
1699,8,1696,180
1700,7,849,226
1701,7,376,281
1702,8,2367,240
1703,7,7634,287
1704,7,2519,296
1705,7,8036,125
1706,8,8337,18
1707,7,6839,17
1708,8,7407,255
1709,8,9162,87
1710,7,3050,16
1711,8,6307,152
1712,7,6336,156
1713,7,2393,75
1714,8,2197,276
1715,8,6594,21
1716,8,7217,81
1717,7,4942,189
1718,8,3819,18
1719,7,6719,175
1720,7,7138,201
1721,7,738,90
1722,8,565,187
1723,8,8022,162
1724,7,983,196
1725,8,7172,68
1726,7,4296,60
1727,8,9852,110
1728,8,4981,299
1729,7,4139,82
1730,8,1064,124
1731,8,2188,296
1732,8,2356,31
1733,7,2191,100
1734,8,9003,3
1735,8,6706,199
1736,8,9427,166
1737,8,5862,298
1738,7,4618,239
1739,7,6655,211
1740,8,5190,23
1741,8,6142,100
1742,8,3090,97
1743,7,3355,244
1744,7,10040,29
1745,8,6078,271
1746,7,388,211
1747,8,5264,13
1748,7,1135,215
1749,7,2162,140
1750,7,4413,86
1751,7,2436,40
1752,7,7103,287
1753,7,1422,285
1754,8,1173,129
1755,8,9991,294
1756,7,7664,185
1757,8,5534,2
1758,8,977,17
1759,8,6590,237
1760,8,6859,132
1761,7,2586,292
1762,7,5825,270
1763,7,9365,90
1764,7,9258,203
1765,8,9094,296
1766,7,3029,258
1767,7,9304,177
1768,8,2969,112
1769,8,9158,94
1770,8,1300,203
1771,8,3554,56
1772,7,1381,287
1773,7,6009,31
1774,8,9185,135
1775,7,8510,62
1776,8,2112,231
1777,8,6867,196
1778,7,9777,132
1779,7,8189,29
1780,8,244,191
1781,7,7642,0
1782,7,8430,289
1783,8,4187,23
1784,7,2191,52
1785,8,1125,218
1786,8,787,171
1787,7,3567,138
1788,7,4020,136
1789,8,2895,42
1790,7,72,233
1791,7,2307,239
1792,8,110,199
1793,8,1053,235
1794,7,4525,142
1795,8,7458,257
1796,7,422,184
1797,7,7823,122
1798,8,6532,256
1799,8,5031,26
1800,8,6538,107
1801,7,7328,195
1802,8,2979,12
1803,7,7880,42
1804,8,2478,227
1805,8,4966,299
1806,8,7777,141
1807,8,8018,278
1808,8,6770,50
1809,8,1746,167
1810,7,9645,60
1811,7,1840,38
1812,8,8556,236
1813,8,9082,201
1814,7,7959,221
1815,7,327,78
1816,7,7602,104
1817,8,49,150
1818,8,185,108
1819,7,6301,229
1820,8,1045,60
1821,7,1613,115
1822,7,1941,291
1823,7,4032,254
1824,7,5328,87
1825,7,5700,41
1826,7,8410,19
1827,8,4913,161
1828,7,9709,198
1829,8,8311,106
1830,8,178,212
1831,8,3191,270
1832,8,4200,103
1833,8,7436,168
1834,7,9540,7
1835,8,7988,201
1836,7,1876,185
1837,7,4488,230
1838,7,4095,227
1839,8,9337,78
1840,7,1162,274
1841,7,7268,169
1842,8,8145,163
1843,8,3252,250
1844,8,9946,44
1845,7,9534,79
1846,8,7836,126
1847,7,7389,52
1848,7,8866,199
1849,8,4294,285
1850,8,3464,48
1851,7,4845,189
1852,8,6752,59
1853,8,1050,200
1854,7,2518,252
1855,7,7268,172
1856,7,7809,115
1857,7,9905,233
1858,7,8134,9
1859,8,1823,207
1860,8,8260,6
1861,8,1299,185
1862,7,9564,80
1863,7,4175,131
1864,8,8890,12
1865,8,5612,152
1866,7,5352,49
1867,7,4916,203
1868,8,5928,239
1869,7,6491,235
1870,8,9773,137
1871,8,7131,197
1872,7,3297,218
1873,7,9818,41
1874,7,6374,13
1875,7,4427,268
1876,7,1940,244
1877,8,4242,9
1878,7,7238,103
1879,7,4552,216
1880,8,4890,139
1881,7,8532,56
1882,7,8427,193
1883,7,2063,61
1884,7,1092,8
1885,7,8809,219
1886,7,2091,141
1887,7,407,230
1888,8,1696,217
1889,7,2538,146
1890,7,7827,109
1891,7,9925,181
1892,8,7225,49
1893,8,4757,152
1894,7,4044,62
1895,7,3471,276
1896,7,1961,215
1897,7,8906,281
1898,7,3103,292
1899,8,9747,171
1900,7,9402,136
1901,8,2250,183
1902,8,291,258
1903,7,6617,93
1904,8,5811,119
1905,8,2664,279
1906,7,6499,127
1907,7,571,212
1908,7,1305,204
1909,7,1870,5
1910,7,8384,93
1911,8,3874,180
1912,8,8228,199
1913,8,3534,63
1914,8,6816,47
1915,7,3932,248
1916,8,646,182
1917,7,3695,150
1918,8,3545,261
1919,7,5215,229
1920,8,3882,213
1921,8,5634,274
1922,7,512,155
1923,8,8352,62
1924,8,7553,139
1925,8,3839,99
1926,7,4603,258
1927,8,4311,85
1928,8,6139,185
1929,8,7266,273
1930,8,2980,81
1931,8,6652,240
1932,8,554,38
1933,7,2105,112
1934,7,6377,73
1935,7,9197,254
1936,7,9122,9
1937,8,6431,251
1938,8,5811,150
1939,7,9845,267
1940,8,2252,103
1941,7,9073,264
1942,7,6991,0
1943,7,2014,167
1944,7,4504,107
1945,8,7393,154
1946,7,6111,265
1947,8,5688,159
1948,7,8528,8
1949,7,2737,23
1950,7,7084,255
1951,7,108,20
1952,7,3581,264
1953,8,1945,202
1954,8,5110,58
1955,7,414,169
1956,7,7191,122
1957,7,4389,206
1958,7,1630,182
1959,7,8326,249
1960,7,9817,296
1961,7,1420,180
1962,7,7241,43
1963,8,1659,49
1964,7,1106,201
1965,7,7851,208
1966,7,5698,276
1967,7,163,10
1968,8,6997,81
1969,7,5160,107
1970,8,718,17
1971,7,8179,85
1972,7,59,201
1973,7,3841,11
1974,7,202,18
1975,7,1471,188
1976,7,2234,249
1977,7,5103,171
1978,7,9658,190
1979,7,3059,249
1980,7,628,205
1981,8,6493,4
1982,7,3378,10
1983,8,5510,179
1984,8,9973,175
1985,7,5623,68
1986,8,1619,110
1987,8,1465,174
1988,8,1059,254
1989,7,5200,226
1990,8,9670,20
1991,7,3093,5
1992,8,6225,195
1993,7,4285,44
1994,8,1563,283
1995,8,8350,115
1996,8,8151,118
1997,8,4731,20
1998,8,5194,67
1999,7,3094,59
2000,7,4867,275
2001,7,4094,160
2002,7,1525,170
2003,8,7908,233
2004,8,5278,267
2005,8,7957,130
2006,7,9207,198
2007,7,2337,239
2008,8,2921,27
2009,7,9388,107
2010,7,4912,98
2011,8,6719,129
2012,7,9325,12
2013,8,1546,86
2014,8,8493,293
2015,7,6342,285
2016,7,4058,91
2017,8,8644,222
2018,7,8795,187
2019,8,4953,98
2020,7,6299,78
2021,7,1475,232
2022,7,5107,63
2023,8,5901,51
2024,8,4139,40
2025,7,5661,230
2026,7,2569,17
2027,8,4521,53
2028,7,6725,45
2029,7,8396,262
2030,8,7128,201
2031,8,2424,22
2032,7,1599,113
2033,7,448,226
2034,7,1689,174
2035,7,1389,143
2036,7,2766,235
2037,8,4751,134
2038,8,5064,219
2039,8,1337,168
2040,7,7708,278
2041,8,7895,132
2042,7,6931,298
2043,8,2265,105
2044,8,4733,80
2045,8,4491,166
2046,8,7515,134
2047,7,2961,67
2048,8,5607,258
2049,7,1763,173
2050,7,5126,98
2051,7,6342,97
2052,8,3827,239
2053,8,8878,50
2054,8,1484,169
2055,7,8230,45
2056,8,9084,207
2057,8,5449,35
2058,8,5543,160
2059,7,5894,258
2060,8,4390,151
2061,7,839,146
2062,8,4673,207
2063,8,7445,227
2064,8,955,279
2065,7,9523,155
2066,7,7508,100
2067,7,4075,282
2068,8,3471,4
2069,7,7473,218
2070,7,2041,144
2071,7,3833,72
2072,7,8735,180
2073,7,1986,107
2074,8,5578,119
2075,8,1093,142
2076,7,622,153
2077,8,1950,188
2078,7,9391,297
2079,8,130,142
2080,7,886,13
2081,7,6363,239
2082,8,8568,56
2083,8,6292,118
2084,7,2471,242
2085,7,5728,162
2086,7,3631,2
2087,8,3873,94
2088,7,4704,242
2089,8,9135,67
2090,7,2450,141
2091,8,236,157
2092,8,2071,34
2093,7,5878,297
2094,8,1482,47
2095,8,8831,186
2096,8,6289,70
2097,7,4185,140
2098,7,9019,64
2099,7,5571,33
2100,7,4662,207
2101,7,8854,152
2102,8,6108,220
2103,7,8707,240
2104,7,5695,228
2105,7,7924,270
2106,8,7448,193
2107,8,744,224
2108,7,8217,245
2109,7,4829,41
2110,7,4407,90
2111,7,6993,49
2112,7,7252,5
2113,8,1919,112
2114,7,5455,131
2115,7,7879,140
2116,8,703,68
2117,7,4295,230
2118,8,9939,175
2119,7,9241,240
2120,8,8772,25
2121,7,2116,171
2122,7,7298,282
2123,8,5831,237
2124,8,3266,276
2125,8,5455,94
2126,8,1084,245
2127,7,4155,220
2128,8,4144,76
2129,7,5535,11
2130,7,5881,203
2131,7,9733,180
2132,7,4525,283
2133,8,3083,125
2134,7,521,103
2135,7,9510,111
2136,8,3776,285
2137,8,9094,129
2138,7,7966,124
2139,7,9913,2
2140,7,8370,271
2141,7,8795,158
2142,8,7815,244
2143,7,5283,286
2144,7,2031,94
2145,7,1887,0
2146,7,3141,205
2147,8,6036,70
2148,7,9008,247
2149,8,1221,292
2150,7,6069,66
2151,8,6294,182
2152,8,2789,48
2153,7,8680,259
2154,8,401,146
2155,7,4548,50
2156,8,5161,236
2157,8,9613,16
2158,8,7279,251
2159,7,3352,211
2160,7,3632,196
2161,7,7287,2
2162,8,7135,160
2163,7,1355,128
2164,8,345,22
2165,8,204,104
2166,8,7182,267
2167,7,8990,133
2168,7,5732,10
2169,8,5036,194
2170,7,191,255
2171,7,3100,149
2172,7,8543,274
2173,7,1065,84
2174,8,6141,292
2175,7,7844,51
2176,7,9074,249
2177,8,7218,18
2178,8,6839,29
2179,7,1118,187
2180,7,8535,233
2181,7,3716,135
2182,8,6371,222
2183,8,5277,273
2184,8,4748,149
2185,7,8835,256
2186,7,7441,0
2187,8,780,153
2188,7,9360,250
2189,7,8934,149
2190,7,9031,110
2191,7,4670,239
2192,7,4732,185
2193,8,4494,246
2194,8,9582,193
2195,8,1928,144
2196,8,2098,148
2197,8,9114,76
2198,8,73,30
2199,8,1248,51
2200,8,9447,80
2201,7,2203,226
2202,7,377,92
2203,7,9120,86
2204,8,5571,9
2205,7,8198,223
2206,8,2309,135
2207,7,3791,181
2208,7,7478,223
2209,8,7587,122
2210,8,8283,27
2211,7,9523,160
2212,8,1458,297
2213,7,225,93
2214,8,1286,44
2215,8,5776,255
2216,7,4669,82
2217,8,9761,222
2218,8,5868,242
2219,7,6874,233
2220,8,7167,130
2221,7,4393,289
2222,7,2489,265
2223,7,8393,70
2224,7,9652,63
2225,7,9894,210
2226,7,535,167
2227,8,2083,241
2228,8,10005,179
2229,8,635,13
2230,8,6020,56
2231,8,3975,138
2232,7,7911,274
2233,8,4572,192
2234,7,7470,79
2235,7,2785,173
2236,7,4831,102
2237,8,5297,11
2238,8,4083,206
2239,8,2126,34
2240,7,6209,213
2241,8,6737,110
2242,7,8461,78
2243,7,7628,202
2244,7,192,25
2245,8,9503,222
2246,7,2603,171
2247,8,8645,8
2248,8,3250,247
2249,8,2240,141
2250,7,5808,27
2251,7,1914,30
2252,7,3259,173
2253,8,9862,51
2254,7,9370,224
2255,8,5270,134
2256,7,9182,121
2257,8,9263,68
2258,7,2640,28
2259,7,1337,168
2260,8,6185,207
2261,8,6668,136
2262,7,5570,276
2263,8,8972,53
2264,7,1569,42
2265,7,1883,11
2266,7,1430,28
2267,7,9326,55
2268,7,6482,4
2269,7,2726,163
2270,8,4848,283
2271,8,2215,287
2272,7,9356,13
2273,8,4590,279
2274,7,4037,126
2275,7,9525,64
2276,8,2754,87
2277,8,6610,29
2278,7,8592,118
2279,8,909,250
2280,7,1565,250
2281,8,5672,207
2282,8,2667,69
2283,8,5995,74
2284,8,7518,297
2285,7,3618,114
2286,8,8481,254
2287,8,335,97
2288,8,729,296
2289,8,1493,263
2290,7,1515,53
2291,7,4464,122
2292,8,7203,157
2293,8,7168,10
2294,7,9181,76
2295,8,6643,13
2296,7,2532,216
2297,7,51,182
2298,8,2358,161
2299,7,9756,279
2300,7,323,296
2301,7,6327,58
2302,7,3123,157
2303,7,3516,155
2304,7,8269,3
2305,7,9031,162
2306,7,2629,195
2307,7,9863,123
2308,7,5275,25
2309,7,4716,108
2310,7,6533,63
2311,7,8455,96
2312,7,1217,12
2313,7,6335,168
2314,8,2037,65
2315,7,5814,266
2316,8,1360,262
2317,7,1958,111
2318,8,5683,123
2319,7,4242,88
2320,8,3366,139
2321,7,9551,142
2322,8,4247,215
2323,7,3773,242
2324,8,8772,52
2325,8,3112,187
2326,8,4591,15
2327,8,2569,48
2328,8,3130,90
2329,7,7928,288
2330,7,6711,219
2331,7,561,43
2332,8,1822,140
2333,7,100,45
2334,8,853,178
2335,8,256,283
2336,8,6749,38
2337,8,2414,293
2338,7,4731,194
2339,7,9342,17
2340,7,2163,272
2341,7,9723,204
2342,7,1869,272
2343,7,9878,65
2344,7,3639,274
2345,8,5181,169
2346,7,5299,95
2347,8,4645,194
2348,8,4347,67
2349,7,1773,83
2350,8,5429,12
2351,8,408,55
2352,8,4562,87
2353,7,7096,210
2354,7,2878,184
2355,7,8667,284
2356,7,5313,37
2357,8,7566,231
2358,8,1027,245
2359,7,5318,0
2360,8,4898,236
2361,7,7134,230
2362,7,5606,145
2363,8,3092,257
2364,7,2591,212
2365,7,9932,120
2366,7,4103,227
2367,7,8013,101
2368,8,1867,255
2369,7,8630,215
2370,7,2766,40
2371,7,4288,100
2372,8,4408,108
2373,8,8289,114
2374,8,6949,295
2375,7,1889,194
2376,8,7177,232
2377,8,2319,86
2378,8,2952,218
2379,8,7759,176
2380,7,7788,150
2381,7,2956,41
2382,7,5014,96
2383,8,9373,120
2384,8,4475,84
2385,8,1638,188
2386,8,4446,63
2387,7,9515,132
2388,7,9906,61
2389,7,8142,178
2390,8,171,282
2391,8,5226,56
2392,8,8676,210
2393,7,7071,131
2394,8,1641,260
2395,8,5356,161
2396,8,9897,295
2397,8,1658,226
2398,8,9548,179
2399,7,687,63
2400,7,7025,225
2401,8,4774,261
2402,8,9339,89
2403,8,5620,279
2404,8,5984,241
2405,8,9651,20
2406,8,9274,15
2407,8,1589,224
2408,7,2835,67
2409,7,353,299
2410,8,3473,124
2411,8,8118,14
2412,7,4209,196
2413,7,4897,292
2414,7,754,284
2415,7,2561,57
2416,8,5271,159
2417,7,7192,199
2418,8,8960,189
2419,7,9303,185
2420,7,7896,120
2421,7,7785,167
2422,7,6854,254
2423,7,6499,291
2424,8,1335,44
2425,8,2488,42
2426,8,1494,237
2427,8,1773,61
2428,8,9457,42
2429,7,4571,91
2430,7,2313,123
2431,8,1952,131
2432,7,6996,108
2433,8,1298,43
2434,7,6658,203
2435,7,79,264
2436,7,3659,186
2437,8,4330,77
2438,7,3168,217
2439,7,3212,256
2440,8,8092,102
2441,8,817,286
2442,8,1553,215
2443,7,3226,215
2444,7,5560,279
2445,7,8940,159
2446,8,9484,287
2447,8,9547,235
2448,7,631,133
2449,8,6952,130
2450,7,9560,149
2451,7,4865,176
2452,7,1598,86
2453,8,6174,288
2454,7,6905,134
2455,7,9016,149
2456,8,7233,256
2457,8,8153,10
2458,8,2135,236
2459,8,4419,148
2460,7,7827,187
2461,7,6021,140
2462,7,9401,162
2463,7,7049,265
2464,8,443,43
2465,7,8356,233
2466,8,6957,112
2467,7,3290,50
2468,8,7987,104
2469,8,2386,273
2470,7,4152,294
2471,7,6389,165
2472,7,5303,20
2473,7,6602,103
2474,8,6938,88
2475,7,7895,240
2476,8,8272,93
2477,7,1493,15
2478,8,1657,13
2479,7,3401,41
2480,8,2459,57
2481,7,7207,290
2482,7,4651,177
2483,8,3267,29
2484,8,243,118
2485,8,5283,105
2486,8,9602,229
2487,8,4972,181
2488,8,1221,120
2489,8,4946,217
2490,7,8106,298
2491,8,3093,277
2492,8,6395,223
2493,7,5959,219
2494,8,6103,217
2495,7,6387,269
2496,7,5202,297
2497,8,87,160
2498,7,3635,282
2499,7,2134,70
2500,7,8714,164
2501,7,9001,88
2502,8,8306,268
2503,8,884,234
2504,8,4785,76
2505,8,4455,27
2506,7,8330,13
2507,8,1527,88
2508,8,4840,18
2509,7,5263,153
2510,8,8804,0
2511,7,5214,191
2512,8,8832,159
2513,7,7250,168
2514,7,6775,120
2515,7,7773,283
2516,7,1078,78
2517,7,9427,71
2518,8,5915,135
2519,8,4789,280
2520,7,615,43
2521,8,7697,91
2522,7,238,283
2523,7,9188,296
2524,8,570,44
2525,7,2413,56
2526,7,2055,248
2527,8,3923,73
2528,7,9969,201
2529,7,7697,77
2530,8,8380,212
2531,7,5519,50
2532,7,3574,225
2533,7,7207,191
2534,8,3927,257
2535,8,9238,224
2536,7,6753,13
2537,8,8339,276
2538,7,3509,124
2539,8,6165,233
2540,7,7414,202
2541,8,8911,165
2542,8,2600,223
2543,7,9156,8
2544,8,1884,297
2545,8,8374,177
2546,8,7478,186
2547,8,7762,99
2548,7,3199,67
2549,8,9619,150
2550,7,4500,283
2551,8,5151,69
2552,8,5969,38
2553,7,7608,166
2554,8,765,270
2555,7,1502,137
2556,7,9319,12
2557,7,6435,271
2558,7,1385,58
2559,7,5385,93
2560,7,9352,67
2561,7,8162,129
2562,8,1626,142
2563,8,6767,119
2564,7,9719,33
2565,8,4070,182
2566,7,9883,142
2567,7,184,93
2568,7,7933,3
2569,7,978,95
2570,7,3216,240
2571,7,2082,262
2572,7,4607,10
2573,7,1275,95
2574,8,4750,80
2575,8,7559,59
2576,7,3869,93
2577,8,2740,78
2578,7,421,31
2579,8,5406,268
2580,7,3075,253
2581,7,2269,252
2582,8,7817,201
2583,8,5572,244
2584,8,6344,59
2585,7,2152,158
2586,8,9996,184
2587,8,9971,207
2588,8,8732,152
2589,8,7172,186
2590,8,8764,130
2591,7,3423,84
2592,8,1438,54
2593,8,6260,214
2594,8,5212,93
2595,8,3089,113
2596,7,3419,40
2597,7,324,248
2598,7,4710,193
2599,8,3220,114
2600,7,7721,110
2601,7,204,70
2602,8,4160,107
2603,7,2117,174
2604,8,1666,111
2605,8,4453,2
2606,7,1183,127
2607,7,4996,258
2608,7,3019,151
2609,8,4564,205
2610,8,2027,161
2611,8,1867,251
2612,7,5892,50
2613,8,5684,225
2614,7,2446,47
2615,8,861,106
2616,7,362,118
2617,8,6741,150
2618,7,4000,241
2619,8,6131,102
2620,7,1029,297
2621,8,3236,115
2622,8,4537,163
2623,7,7808,55
2624,8,8327,66
2625,7,4475,3
2626,8,6948,46
2627,7,5309,100
2628,7,3176,4
2629,7,6577,80
2630,8,9147,191
2631,7,2377,245
2632,7,4390,71
2633,8,4828,67
2634,7,8282,291
2635,8,1857,268
2636,7,6013,274
2637,8,5499,289
2638,8,8229,22
2639,8,3373,127
2640,7,7186,17
2641,7,6447,298
2642,8,395,238
2643,8,8751,71
2644,7,6342,25
2645,8,4113,260
2646,8,5059,254
2647,8,755,184
2648,8,5949,192
2649,7,5664,69
2650,7,7008,260
2651,7,3455,1
2652,8,6142,178
2653,8,8791,63
2654,8,7435,13
2655,8,3157,156
2656,8,4830,71
2657,7,4071,99
2658,8,4205,157
2659,8,1111,281
2660,7,2733,106
2661,8,4774,233
2662,8,4878,96
2663,7,7260,65
2664,8,7577,67
2665,8,1402,200
2666,8,8846,273
2667,7,6063,240
2668,7,508,3
2669,7,5989,66
2670,7,3152,161
2671,8,2774,123
2672,8,5816,30
2673,8,4803,82
2674,8,9517,299
2675,7,5204,81
2676,8,1320,223
2677,8,3162,280
2678,7,7050,79
2679,8,1185,8
2680,7,847,48
2681,7,8105,248
2682,8,9035,182
2683,7,734,64
2684,8,5472,11
2685,8,1327,225
2686,8,6266,68
2687,7,7033,145
2688,8,9300,239
2689,7,7184,53
2690,7,1674,145
2691,7,1277,170
2692,8,7726,20
2693,7,8521,80
2694,8,4243,1
2695,7,9507,12
2696,8,7870,158
2697,8,3440,197
2698,8,1420,143
2699,7,8502,232
2700,7,2382,76
2701,7,2936,2
2702,7,3655,30
2703,7,7841,259
2704,8,723,150
2705,8,8821,18
2706,7,3475,90
2707,8,8213,101
2708,7,9676,100
2709,7,3724,226
2710,8,1160,275
2711,8,7543,160
2712,8,4668,109
2713,7,2991,65
2714,8,4687,232
2715,8,3025,253
2716,7,3402,197
2717,7,8803,277
2718,8,3178,79
2719,7,6339,141
2720,8,9654,193
2721,7,8378,132
2722,8,2223,50
2723,8,5146,260
2724,7,6318,288
2725,8,8261,265
2726,8,2189,104
2727,7,7614,144
2728,7,8827,219
2729,8,3210,45
2730,7,6076,213
2731,7,2981,171
2732,7,7117,175
2733,8,4946,22
2734,7,8236,241
2735,8,9285,278
2736,8,6783,144
2737,7,1067,122
2738,7,9808,52
2739,8,8611,291
2740,8,2875,18
2741,7,9956,189
2742,7,4998,207
2743,8,9285,103
2744,7,6111,158
2745,7,9800,243
2746,7,2684,172
2747,8,4063,272
2748,8,8644,105
2749,8,9165,187
2750,8,9778,168
2751,8,1676,154
2752,7,2662,106
2753,7,5272,20
2754,7,9737,267
2755,8,2820,273
2756,7,6763,291
2757,8,4572,126
2758,8,4891,110
2759,7,9507,152
2760,8,9690,205
2761,7,1220,262
2762,7,8179,198
2763,7,2476,43
2764,8,435,121
2765,7,3184,153
2766,8,7908,74
2767,7,2842,217
2768,7,7315,43
2769,8,996,181
2770,8,8330,66
2771,8,3840,76
2772,7,6234,137
2773,8,6170,178
2774,8,4226,10
2775,7,1696,267
2776,7,400,276
2777,7,2565,49
2778,7,9872,266
2779,7,6717,16
2780,8,2094,257
2781,8,6867,285
2782,8,8166,90
2783,8,8471,17
2784,8,2072,181
2785,8,4876,3
2786,7,4328,212
2787,8,3888,109
2788,7,5258,20
2789,8,8556,68
2790,8,7959,147
2791,7,214,253
2792,7,1486,96
2793,8,6324,11
2794,7,9775,44
2795,7,7584,163
2796,7,1533,99
2797,8,9392,243
2798,7,8205,104
2799,7,2882,290
2800,8,3120,33
2801,7,3812,203
2802,8,8118,211
2803,7,3994,148
2804,8,7352,106
2805,7,5016,3
2806,8,95,216
2807,7,8716,101
2808,8,1582,110
2809,7,8835,126
2810,8,6728,36
2811,8,8433,297
2812,8,4753,141
2813,7,1491,279
2814,8,9975,298
2815,7,2970,93
2816,7,6742,29
2817,7,8878,241
2818,7,9639,235
2819,7,5190,77
2820,7,9928,276
2821,8,5972,252
2822,7,1452,160
2823,8,1282,58
2824,8,2765,56
2825,7,1102,252
2826,8,7114,161
2827,7,4212,98
2828,7,1283,211
2829,8,5335,12
2830,7,975,263
2831,7,3166,211
2832,8,6458,55
2833,8,3649,21
2834,8,875,293
2835,7,7315,110
2836,8,5862,148
2837,8,2684,13
2838,8,7219,39
2839,7,3319,88
2840,8,73,111
2841,7,7830,86
2842,7,5504,166
2843,8,381,226
2844,8,8451,168
2845,8,4130,139
2846,8,5979,91
2847,7,8467,297
2848,8,1041,241
2849,8,368,165
2850,7,5675,38
2851,8,3065,140
2852,8,6942,258
2853,8,9192,295
2854,8,9745,58
2855,8,7072,237
2856,7,2473,15
2857,8,7200,234
2858,7,7067,22
2859,8,409,121
2860,7,287,15
2861,7,8095,0
2862,8,6775,41
2863,8,6046,299
2864,8,7838,260
2865,8,6278,158
2866,8,637,260
2867,8,6126,74
2868,7,9936,233
2869,8,9240,293
2870,7,6140,177
2871,8,3429,84
2872,8,1931,94
2873,7,8701,253
2874,7,2415,110
2875,8,2558,110
2876,8,5128,11
2877,7,8591,128
2878,7,5085,31
2879,8,2921,179
2880,7,10019,55
2881,8,1556,262
2882,7,7497,22
2883,7,5229,127
2884,8,3273,297
2885,7,4503,212
2886,7,7370,180
2887,8,1179,55
2888,8,3349,277
2889,8,806,164
2890,7,9448,148
2891,8,4796,116
2892,8,7880,159
2893,7,9764,270
2894,7,545,88
2895,7,3222,205
2896,7,8318,211
2897,8,4064,84
2898,8,4992,138
2899,8,6154,270
2900,7,5059,166
2901,8,4948,287
2902,7,698,87
2903,8,3341,65
2904,7,7884,76
2905,8,8568,80
2906,8,7731,214
2907,8,4276,173
2908,8,7373,134
2909,7,7566,79
2910,8,9168,244
2911,8,7763,155
2912,8,6733,160
2913,8,4368,84
2914,7,8899,119
2915,7,2755,205
2916,8,7115,5
2917,8,4322,108
2918,8,7825,167
